sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
beta,0.5,robust_kempe,3,484.93333333333334,0.3015873015873016,0.15897071000017604,31,155,0.5737373737373735,0.487878787878788,0.39852320675105485,0.3015873015873016,0.3102564102564102,0.34952380952380957
beta,0.5,mf_bwi_fair,3,634.1333333333333,0.5716363636363636,3.368771571999787,,,0.6319191919191919,0.5716363636363636,0.5734177215189873,0.5837301587301588,0.5944444444444447,0.5885714285714286
beta,0.5,repeated_greedy,3,632.1666666666666,0.45897435897435884,191.19235381399994,,,0.7085858585858584,0.6050909090909092,0.5470464135021095,0.4658730158730159,0.45897435897435884,0.5040476190476191
beta,0.0,kkt_greedy,4,677.4666666666667,0.41709401709401706,0.2344143910004277,40,200,0.7636363636363637,0.6984242424242424,0.5603375527426161,0.44166666666666665,0.41709401709401706,0.5373809523809523
beta,0.0,fair_greedy,4,667.9666666666667,0.4696581196581197,0.2157626429998345,40,200,0.7003030303030304,0.6686060606060608,0.5675105485232067,0.5293650793650794,0.4696581196581197,0.5873809523809524
beta,0.0,imm,4,695.7666666666667,0.4376068376068375,0.232758678999744,40,200,0.7748484848484849,0.6930909090909092,0.6126582278481012,0.4571428571428571,0.4376068376068375,0.5723809523809524
beta,0.0,robust_kempe,4,621.9666666666667,0.43690476190476185,0.20066898400000355,29,145,0.6948484848484848,0.624,0.5413502109704641,0.43690476190476185,0.46837606837606827,0.44499999999999995
beta,0.0,mf_bwi_fair,4,752.4333333333333,0.6303418803418804,3.319551204000163,,,0.7683838383838384,0.6984242424242424,0.6681434599156116,0.6511904761904763,0.6303418803418804,0.6954761904761902
beta,0.0,repeated_greedy,4,768.8,0.5752136752136753,238.75455176200012,,,0.8316161616161616,0.7472727272727273,0.6485232067510547,0.6186507936507937,0.5752136752136753,0.6397619047619048
beta,0.15,kkt_greedy,4,608.7666666666667,0.3683760683760683,0.19649850800033164,40,200,0.6514141414141416,0.6519999999999999,0.5213080168776372,0.40595238095238084,0.3683760683760683,0.49499999999999994
beta,0.15,fair_greedy,4,583.0,0.37222222222222234,0.18559266100055538,40,200,0.6426262626262628,0.5820606060606061,0.5122362869198311,0.37222222222222234,0.42777777777777765,0.46642857142857136
beta,0.15,imm,4,641.6,0.43690476190476185,0.20514734600055817,40,200,0.6922222222222221,0.6533333333333332,0.5672995780590718,0.43690476190476185,0.437179487179487,0.5219047619047619
beta,0.15,robust_kempe,4,600.3666666666667,0.4000000000000001,0.18483948900029645,29,145,0.665050505050505,0.6036363636363636,0.4835443037974683,0.4000000000000001,0.4440170940170938,0.5019047619047619
beta,0.15,mf_bwi_fair,4,715.3,0.6166666666666667,3.1954348760000357,,,0.7173737373737373,0.6615757575757577,0.6548523206751053,0.65,0.6166666666666667,0.6461904761904763
