sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.05,mf_bwi_fair,3,197.13333333333333,0.8647435897435897,2.390066324000003,,,0.8647435897435897,0.8849593495934961,0.9314814814814814,0.8933333333333331
q,0.05,repeated_greedy,3,197.56666666666666,0.8055555555555554,40.28511558400001,,,0.8977564102564103,0.878048780487805,0.8055555555555554,0.8849999999999997
q,0.1,kkt_greedy,3,179.93333333333334,0.7967479674796746,0.20540222499999672,20,100,0.8032051282051282,0.7967479674796746,0.8277777777777775,0.8083333333333332
q,0.1,fair_greedy,3,180.53333333333333,0.7942307692307693,0.17773631900000098,20,100,0.7942307692307693,0.8,0.8722222222222221,0.8316666666666664
q,0.1,imm,3,180.06666666666666,0.7887820512820515,0.168318560000003,20,100,0.7887820512820515,0.8069105691056914,0.8500000000000001,0.8283333333333333
q,0.1,robust_kempe,3,176.66666666666666,0.7066666666666668,0.17212395199999975,15,75,0.8016025641025643,0.7715447154471545,0.883333333333333,0.7066666666666668
q,0.1,mf_bwi_fair,3,194.33333333333334,0.8602564102564102,2.6176236280000005,,,0.8602564102564102,0.868292682926829,0.8925925925925926,0.88
q,0.1,repeated_greedy,3,195.6,0.8483333333333332,40.980554340000005,,,0.8855769230769232,0.860569105691057,0.887037037037037,0.8483333333333332
q,0.2,kkt_greedy,3,162.56666666666666,0.7116666666666664,0.19216066399999931,20,100,0.7397435897435898,0.7126016260162602,0.7203703703703704,0.7116666666666664
q,0.2,fair_greedy,3,169.2,0.7365853658536586,0.1606548889999999,20,100,0.7580128205128207,0.7365853658536586,0.8333333333333333,0.7483333333333335
q,0.2,imm,3,161.26666666666668,0.3416666666666667,0.15339096499999982,20,100,0.7477564102564103,0.7508130081300811,0.8388888888888888,0.3416666666666667
q,0.2,robust_kempe,3,163.96666666666667,0.7148148148148148,0.14863564299999155,15,75,0.7451923076923078,0.723170731707317,0.7148148148148148,0.7149999999999999
q,0.2,mf_bwi_fair,3,191.9,0.8448717948717949,2.4849379639999967,,,0.8448717948717949,0.8597560975609753,0.8703703703703703,0.8933333333333331
