sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
beta,0.3,mf_bwi_fair,2,191.96666666666667,0.8429487179487182,2.843030397000007,,,0.8429487179487182,0.8642276422764227,0.8888888888888886,0.8716666666666666
beta,0.3,repeated_greedy,2,191.2,0.8185185185185182,42.12705568700005,,,0.8711538461538464,0.8414634146341464,0.8185185185185182,0.8433333333333333
beta,0.5,kkt_greedy,2,159.1,0.38000000000000006,0.16530359399996541,20,100,0.7509615384615386,0.7373983739837399,0.7185185185185184,0.38000000000000006
beta,0.5,fair_greedy,2,164.06666666666666,0.7166666666666667,0.1518482930000573,20,100,0.7166666666666667,0.736178861788618,0.8222222222222221,0.7183333333333334
beta,0.5,imm,2,165.93333333333334,0.7116666666666667,0.15115637700000661,20,100,0.7221153846153846,0.7565040650406504,0.8092592592592591,0.7116666666666667
beta,0.5,robust_kempe,2,157.63333333333333,0.5037037037037039,0.14368450699998903,13,65,0.7128205128205128,0.7304878048780489,0.5037037037037039,0.7266666666666667
beta,0.5,mf_bwi_fair,2,185.76666666666668,0.8179487179487178,2.73871959600001,,,0.8179487179487178,0.8296747967479677,0.859259259259259,0.8599999999999997
beta,0.5,repeated_greedy,2,180.76666666666668,0.7537037037037037,36.28214968499992,,,0.8147435897435896,0.8081300813008131,0.7537037037037037,0.81
beta,0.7,kkt_greedy,2,145.33333333333334,0.35833333333333334,0.12554261200000383,20,100,0.6740384615384615,0.6776422764227642,0.6944444444444444,0.35833333333333334
beta,0.7,fair_greedy,2,151.26666666666668,0.660576923076923,0.12181221999992431,20,100,0.660576923076923,0.6686991869918703,0.7611111111111112,0.7016666666666667
beta,0.7,imm,2,150.73333333333332,0.6626016260162604,0.12379904899989924,20,100,0.6647435897435897,0.6626016260162604,0.7462962962962963,0.6916666666666665
beta,0.7,robust_kempe,2,145.46666666666667,0.638617886178862,0.11549317900005462,13,65,0.6429487179487179,0.638617886178862,0.7018518518518521,0.6799999999999999
beta,0.7,mf_bwi_fair,2,182.86666666666667,0.801602564102564,2.836980799999992,,,0.801602564102564,0.8219512195121951,0.8574074074074074,0.8333333333333331
beta,0.7,repeated_greedy,2,175.06666666666666,0.7703252032520325,36.52241107499992,,,0.7865384615384615,0.7703252032520325,0.8018518518518516,0.7833333333333332
