sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
alpha,-8.0,kkt_greedy,1,47.1,0.19333333333333333,0.012601311999787868,20,100,0.19333333333333333,0.30666666666666664,0.5161111111111111
alpha,-8.0,fair_greedy,1,57.36666666666667,0.4333333333333333,0.013108759999340691,20,100,0.4566666666666666,0.4333333333333333,0.5150000000000001
alpha,-8.0,imm,1,59.13333333333333,0.2983333333333333,0.01404658599949471,20,100,0.2983333333333333,0.3391666666666667,0.66
alpha,-8.0,robust_kempe,1,54.13333333333333,0.3425,0.012809990000278049,14,70,0.3483333333333334,0.3425,0.5577777777777777
alpha,-8.0,repeated_greedy,1,98.66666666666667,0.8100000000000003,8.228249697000138,,,0.8366666666666664,0.8100000000000003,0.8255555555555555
alpha,-8.0,mf_bwi_fair,1,105.73333333333333,0.823333333333333,0.21881478099930973,,,0.823333333333333,0.8816666666666667,0.8999999999999999
alpha,1.0,kkt_greedy,2,53.666666666666664,0.3358333333333333,0.013207879999754368,20,100,0.3433333333333334,0.3358333333333333,0.5561111111111111
alpha,1.0,fair_greedy,2,60.0,0.3475,0.014175969000461919,20,100,0.4716666666666666,0.3475,0.6111111111111109
alpha,1.0,imm,2,62.3,0.40333333333333327,0.014047858999219898,20,100,0.515,0.40333333333333327,0.5977777777777777
alpha,1.0,robust_kempe,2,57.1,0.3433333333333334,0.013069794999864826,15,75,0.3433333333333334,0.41166666666666657,0.5627777777777777
alpha,1.0,repeated_greedy,2,97.23333333333333,0.8066666666666666,8.101995517000432,,,0.8066666666666666,0.8066666666666666,0.8138888888888889
alpha,1.0,mf_bwi_fair,2,99.1,0.49333333333333346,0.21982410400050867,,,0.49333333333333346,0.8433333333333333,0.925
alpha,0.5,kkt_greedy,2,53.666666666666664,0.3358333333333333,0.013207879999754368,20,100,0.3433333333333334,0.3358333333333333,0.5561111111111111
alpha,0.5,fair_greedy,2,60.0,0.3475,0.014175969000461919,20,100,0.4716666666666666,0.3475,0.6111111111111109
alpha,0.5,imm,2,62.3,0.40333333333333327,0.014047858999219898,20,100,0.515,0.40333333333333327,0.5977777777777777
alpha,0.5,robust_kempe,2,57.1,0.3433333333333334,0.013069794999864826,15,75,0.3433333333333334,0.41166666666666657,0.5627777777777777
alpha,0.5,repeated_greedy,2,97.23333333333333,0.8066666666666666,8.101995517000432,,,0.8066666666666666,0.8066666666666666,0.8138888888888889
alpha,0.5,mf_bwi_fair,2,100.26666666666667,0.6083333333333333,0.21945083900027385,,,0.6083333333333333,0.8400000000000002,0.9083333333333333
alpha,0.0,kkt_greedy,2,53.666666666666664,0.3358333333333333,0.013207879999754368,20,100,0.3433333333333334,0.3358333333333333,0.5561111111111111
alpha,0.0,fair_greedy,2,60.0,0.3475,0.014175969000461919,20,100,0.4716666666666666,0.3475,0.6111111111111109
alpha,0.0,imm,2,62.3,0.40333333333333327,0.014047858999219898,20,100,0.515,0.40333333333333327,0.5977777777777777
alpha,0.0,robust_kempe,2,57.1,0.3433333333333334,0.013069794999864826,15,75,0.3433333333333334,0.41166666666666657,0.5627777777777777
alpha,0.0,repeated_greedy,2,97.23333333333333,0.8066666666666666,8.101995517000432,,,0.8066666666666666,0.8066666666666666,0.8138888888888889
alpha,0.0,mf_bwi_fair,2,102.73333333333333,0.7000000000000001,0.21242183999947883,,,0.7000000000000001,0.8558333333333332,0.9083333333333332
alpha,-2.0,kkt_greedy,2,53.666666666666664,0.3358333333333333,0.013207879999754368,20,100,0.3433333333333334,0.3358333333333333,0.5561111111111111
alpha,-2.0,fair_greedy,2,60.0,0.3475,0.014175969000461919,20,100,0.4716666666666666,0.3475,0.6111111111111109
alpha,-2.0,imm,2,62.3,0.40333333333333327,0.014047858999219898,20,100,0.515,0.40333333333333327,0.5977777777777777
alpha,-2.0,robust_kempe,2,57.1,0.3433333333333334,0.013069794999864826,15,75,0.3433333333333334,0.41166666666666657,0.5627777777777777
alpha,-2.0,repeated_greedy,2,97.23333333333333,0.8066666666666666,8.101995517000432,,,0.8066666666666666,0.8066666666666666,0.8138888888888889
alpha,-2.0,mf_bwi_fair,2,103.7,0.7266666666666667,0.2213506910002252,,,0.7266666666666667,0.8816666666666667,0.8983333333333334
alpha,-8.0,kkt_greedy,2,53.666666666666664,0.3358333333333333,0.013207879999754368,20,100,0.3433333333333334,0.3358333333333333,0.5561111111111111
alpha,-8.0,fair_greedy,2,60.0,0.3475,0.014175969000461919,20,100,0.4716666666666666,0.3475,0.6111111111111109
alpha,-8.0,imm,2,62.3,0.40333333333333327,0.014047858999219898,20,100,0.515,0.40333333333333327,0.5977777777777777
alpha,-8.0,robust_kempe,2,57.1,0.3433333333333334,0.013069794999864826,15,75,0.3433333333333334,0.41166666666666657,0.5627777777777777
alpha,-8.0,repeated_greedy,2,97.23333333333333,0.8066666666666666,8.101995517000432,,,0.8066666666666666,0.8066666666666666,0.8138888888888889
alpha,-8.0,mf_bwi_fair,2,106.33333333333333,0.823333333333333,0.23507093700027326,,,0.823333333333333,0.8825000000000001,0.9094444444444446
alpha,1.0,kkt_greedy,3,64.66666666666667,0.34333333333333343,0.015630611999768007,20,100,0.34333333333333343,0.4458333333333334,0.666111111111111
alpha,1.0,fair_greedy,3,55.833333333333336,0.32499999999999996,0.016800819000309275,20,100,0.32499999999999996,0.3275,0.6038888888888889
alpha,1.0,imm,3,62.233333333333334,0.3866666666666666,0.015408999999635853,20,100,0.3866666666666666,0.43666666666666665,0.6172222222222222
alpha,1.0,robust_kempe,3,56.46666666666667,0.2975,0.020144065999375016,14,70,0.37499999999999994,0.2975,0.6177777777777779
alpha,1.0,repeated_greedy,3,99.73333333333333,0.7966666666666664,8.511903078000614,,,0.7966666666666664,0.8308333333333333,0.8427777777777776
alpha,1.0,mf_bwi_fair,3,99.03333333333333,0.47833333333333333,0.24120448400026362,,,0.47833333333333333,0.8458333333333333,0.9272222222222222
alpha,0.5,kkt_greedy,3,64.66666666666667,0.34333333333333343,0.015630611999768007,20,100,0.34333333333333343,0.4458333333333334,0.666111111111111
alpha,0.5,fair_greedy,3,55.833333333333336,0.32499999999999996,0.016800819000309275,20,100,0.32499999999999996,0.3275,0.6038888888888889
alpha,0.5,imm,3,62.233333333333334,0.3866666666666666,0.015408999999635853,20,100,0.3866666666666666,0.43666666666666665,0.6172222222222222
alpha,0.5,robust_kempe,3,56.46666666666667,0.2975,0.020144065999375016,14,70,0.37499999999999994,0.2975,0.6177777777777779
alpha,0.5,repeated_greedy,3,99.73333333333333,0.7966666666666664,8.511903078000614,,,0.7966666666666664,0.8308333333333333,0.8427777777777776
alpha,0.5,mf_bwi_fair,3,101.13333333333334,0.6166666666666668,0.21530050899946218,,,0.6166666666666668,0.8566666666666666,0.9088888888888889
alpha,0.0,kkt_greedy,3,64.66666666666667,0.34333333333333343,0.015630611999768007,20,100,0.34333333333333343,0.4458333333333334,0.666111111111111
alpha,0.0,fair_greedy,3,55.833333333333336,0.32499999999999996,0.016800819000309275,20,100,0.32499999999999996,0.3275,0.6038888888888889
alpha,0.0,imm,3,62.233333333333334,0.3866666666666666,0.015408999999635853,20,100,0.3866666666666666,0.43666666666666665,0.6172222222222222
alpha,0.0,robust_kempe,3,56.46666666666667,0.2975,0.020144065999375016,14,70,0.37499999999999994,0.2975,0.6177777777777779
alpha,0.0,repeated_greedy,3,99.73333333333333,0.7966666666666664,8.511903078000614,,,0.7966666666666664,0.8308333333333333,0.8427777777777776
alpha,0.0,mf_bwi_fair,3,103.0,0.6566666666666667,0.21633943999950134,,,0.6566666666666667,0.8658333333333333,0.9205555555555556
alpha,-2.0,kkt_greedy,3,64.66666666666667,0.34333333333333343,0.015630611999768007,20,100,0.34333333333333343,0.4458333333333334,0.666111111111111
alpha,-2.0,fair_greedy,3,55.833333333333336,0.32499999999999996,0.016800819000309275,20,100,0.32499999999999996,0.3275,0.6038888888888889
alpha,-2.0,imm,3,62.233333333333334,0.3866666666666666,0.015408999999635853,20,100,0.3866666666666666,0.43666666666666665,0.6172222222222222
alpha,-2.0,robust_kempe,3,56.46666666666667,0.2975,0.020144065999375016,14,70,0.37499999999999994,0.2975,0.6177777777777779
alpha,-2.0,repeated_greedy,3,99.73333333333333,0.7966666666666664,8.511903078000614,,,0.7966666666666664,0.8308333333333333,0.8427777777777776
alpha,-2.0,mf_bwi_fair,3,104.16666666666667,0.7116666666666666,0.22619096499965963,,,0.7116666666666666,0.8833333333333333,0.91
alpha,-8.0,kkt_greedy,3,64.66666666666667,0.34333333333333343,0.015630611999768007,20,100,0.34333333333333343,0.4458333333333334,0.666111111111111
alpha,-8.0,fair_greedy,3,55.833333333333336,0.32499999999999996,0.016800819000309275,20,100,0.32499999999999996,0.3275,0.6038888888888889
alpha,-8.0,imm,3,62.233333333333334,0.3866666666666666,0.015408999999635853,20,100,0.3866666666666666,0.43666666666666665,0.6172222222222222
alpha,-8.0,robust_kempe,3,56.46666666666667,0.2975,0.020144065999375016,14,70,0.37499999999999994,0.2975,0.6177777777777779
alpha,-8.0,repeated_greedy,3,99.73333333333333,0.7966666666666664,8.511903078000614,,,0.7966666666666664,0.8308333333333333,0.8427777777777776
alpha,-8.0,mf_bwi_fair,3,104.9,0.7983333333333333,0.19139212899972335,,,0.7983333333333333,0.8700000000000002,0.9022222222222221
alpha,1.0,kkt_greedy,4,57.333333333333336,0.3266666666666667,0.014090683999711473,20,100,0.3266666666666667,0.3683333333333333,0.6011111111111109
alpha,1.0,fair_greedy,4,61.96666666666667,0.425,0.014121647000138182,20,100,0.425,0.4808333333333335,0.5705555555555556
alpha,1.0,imm,4,65.6,0.33833333333333326,0.015013461999842548,20,100,0.33833333333333326,0.45000000000000007,0.6805555555555555
alpha,1.0,robust_kempe,4,58.1,0.41666666666666663,0.014184552000187978,15,75,0.42166666666666675,0.41666666666666663,0.5499999999999999
alpha,1.0,repeated_greedy,4,99.56666666666666,0.7966666666666667,8.21898540500024,,,0.7966666666666667,0.8325,0.8388888888888888
alpha,1.0,mf_bwi_fair,4,102.63333333333334,0.6449999999999999,0.22609100699992268,,,0.6449999999999999,0.8649999999999999,0.9188888888888889
alpha,0.5,kkt_greedy,4,57.333333333333336,0.3266666666666667,0.014090683999711473,20,100,0.3266666666666667,0.3683333333333333,0.6011111111111109
alpha,0.5,fair_greedy,4,61.96666666666667,0.425,0.014121647000138182,20,100,0.425,0.4808333333333335,0.5705555555555556
alpha,0.5,imm,4,65.6,0.33833333333333326,0.015013461999842548,20,100,0.33833333333333326,0.45000000000000007,0.6805555555555555
alpha,0.5,robust_kempe,4,58.1,0.41666666666666663,0.014184552000187978,15,75,0.42166666666666675,0.41666666666666663,0.5499999999999999
alpha,0.5,repeated_greedy,4,99.56666666666666,0.7966666666666667,8.21898540500024,,,0.7966666666666667,0.8325,0.8388888888888888
alpha,0.5,mf_bwi_fair,4,102.36666666666666,0.6833333333333333,0.20605517900003179,,,0.6833333333333333,0.8308333333333332,0.9244444444444445
alpha,0.0,kkt_greedy,4,57.333333333333336,0.3266666666666667,0.014090683999711473,20,100,0.3266666666666667,0.3683333333333333,0.6011111111111109
alpha,0.0,fair_greedy,4,61.96666666666667,0.425,0.014121647000138182,20,100,0.425,0.4808333333333335,0.5705555555555556
alpha,0.0,imm,4,65.6,0.33833333333333326,0.015013461999842548,20,100,0.33833333333333326,0.45000000000000007,0.6805555555555555
alpha,0.0,robust_kempe,4,58.1,0.41666666666666663,0.014184552000187978,15,75,0.42166666666666675,0.41666666666666663,0.5499999999999999
alpha,0.0,repeated_greedy,4,99.56666666666666,0.7966666666666667,8.21898540500024,,,0.7966666666666667,0.8325,0.8388888888888888
alpha,0.0,mf_bwi_fair,4,101.9,0.6383333333333333,0.22075303699966753,,,0.6383333333333333,0.87,0.9055555555555554
alpha,-2.0,kkt_greedy,4,57.333333333333336,0.3266666666666667,0.014090683999711473,20,100,0.3266666666666667,0.3683333333333333,0.6011111111111109
alpha,-2.0,fair_greedy,4,61.96666666666667,0.425,0.014121647000138182,20,100,0.425,0.4808333333333335,0.5705555555555556
alpha,-2.0,imm,4,65.6,0.33833333333333326,0.015013461999842548,20,100,0.33833333333333326,0.45000000000000007,0.6805555555555555
alpha,-2.0,robust_kempe,4,58.1,0.41666666666666663,0.014184552000187978,15,75,0.42166666666666675,0.41666666666666663,0.5499999999999999
alpha,-2.0,repeated_greedy,4,99.56666666666666,0.7966666666666667,8.21898540500024,,,0.7966666666666667,0.8325,0.8388888888888888
