sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,group0_reach,group1_reach,group2_reach
beta,0.0,imm,14,74.8,0.4200000000000001,0.016323910000210162,0.4200000000000001,0.5191666666666668,0.7605555555555555
beta,0.0,mf_bwi_fair,14,104.73333333333333,0.7800000000000001,0.2070005289999699,0.7800000000000001,0.8633333333333333,0.9099999999999999
beta,0.0,repeated_greedy,14,104.4,0.8483333333333332,9.121336014000008,0.8483333333333332,0.8658333333333333,0.8799999999999998
beta,0.1,kkt_greedy,14,75.6,0.32,0.017033731000083208,0.32,0.5933333333333334,0.7577777777777776
beta,0.1,fair_greedy,14,77.23333333333333,0.4483333333333333,0.016815259999930277,0.4483333333333333,0.6050000000000001,0.7344444444444445
beta,0.1,imm,14,77.33333333333333,0.39166666666666666,0.017097702000000936,0.39166666666666666,0.5916666666666667,0.7638888888888891
beta,0.1,mf_bwi_fair,14,103.33333333333333,0.685,0.2152202090001083,0.685,0.8641666666666666,0.9177777777777777
beta,0.1,repeated_greedy,14,103.83333333333333,0.8583333333333335,9.100285944999996,0.8883333333333332,0.8583333333333335,0.862222222222222
beta,0.2,kkt_greedy,14,69.1,0.32,0.016534615999944435,0.32,0.5408333333333333,0.6844444444444445
beta,0.2,fair_greedy,14,68.3,0.49500000000000005,0.015263722999861784,0.49500000000000005,0.5200000000000001,0.6266666666666666
beta,0.2,imm,14,66.83333333333333,0.3316666666666667,0.015119139999796971,0.3316666666666667,0.4650000000000001,0.6933333333333335
beta,0.2,mf_bwi_fair,14,102.46666666666667,0.7333333333333333,0.2191403839999566,0.7333333333333333,0.8616666666666666,0.8888888888888888
beta,0.2,repeated_greedy,14,102.73333333333333,0.8366666666666667,8.661396700000068,0.8466666666666663,0.8366666666666667,0.8722222222222223
beta,0.3,kkt_greedy,14,64.06666666666666,0.41000000000000003,0.014842965000070762,0.41000000000000003,0.4625000000000001,0.6227777777777775
beta,0.3,fair_greedy,14,69.43333333333334,0.4333333333333334,0.0145797269999548,0.4333333333333334,0.5866666666666667,0.6216666666666666
beta,0.3,imm,14,65.53333333333333,0.3483333333333334,0.014380501999994522,0.3483333333333334,0.45166666666666677,0.675
beta,0.3,mf_bwi_fair,14,103.73333333333333,0.7149999999999999,0.21957111500000792,0.7149999999999999,0.8683333333333334,0.9116666666666667
beta,0.3,repeated_greedy,14,100.53333333333333,0.8099999999999999,8.396594741999934,0.8099999999999999,0.8391666666666668,0.8461111111111109
beta,0.5,kkt_greedy,14,56.166666666666664,0.3916666666666666,0.013127311000062036,0.3916666666666666,0.41749999999999987,0.5272222222222224
beta,0.5,fair_greedy,14,52.233333333333334,0.38083333333333336,0.011695549000023675,0.4033333333333334,0.38083333333333336,0.4822222222222222
beta,0.5,imm,14,60.1,0.3399999999999999,0.013206842000045071,0.3399999999999999,0.43416666666666665,0.5988888888888889
beta,0.5,mf_bwi_fair,14,101.96666666666667,0.6766666666666666,0.21718038399990292,0.6766666666666666,0.8441666666666666,0.9111111111111112
beta,0.5,repeated_greedy,14,96.5,0.7966666666666666,7.839959029999818,0.81,0.8125,0.7966666666666666
beta,0.7,kkt_greedy,14,55.233333333333334,0.33,0.01284691999990173,0.33,0.4066666666666667,0.5394444444444445
beta,0.7,fair_greedy,14,51.266666666666666,0.2866666666666667,0.011632869000095525,0.4149999999999999,0.2866666666666667,0.525
beta,0.7,imm,14,55.333333333333336,0.27666666666666667,0.012205654000126742,0.27666666666666667,0.39833333333333326,0.5644444444444445
beta,0.7,mf_bwi_fair,14,101.9,0.5983333333333334,0.2103607030001058,0.5983333333333334,0.8708333333333333,0.9183333333333333
beta,0.7,repeated_greedy,14,96.1,0.7733333333333334,7.7373433180000575,0.7733333333333334,0.7916666666666667,0.816111111111111
